px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.89814	-9.17921	-3.33908	-2.1797	-1.04195	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	29.9454
5.006	-9.02984	-3.33129	-2.23611	-1.04079	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.432217
5.03383	-8.95741	-2.05559	-2.26738	-0.996613	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	39.0076
5.10858	-8.87176	-2.06206	-2.322	-0.996416	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.165244
5.24654	-8.69545	-3.40856	-2.3532	-0.957232	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	49.4629
5.37986	-8.56304	-3.40528	-2.40437	-0.955799	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.209306
5.40156	-8.45687	-2.25479	-2.39072	-0.849353	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	63.148
5.49234	-8.37232	-2.25116	-2.4364	-0.848527	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.112846
5.55376	-8.21168	-2.70724	-2.39573	-0.71839	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	133.213
5.65191	-8.11668	-2.71108	-2.42967	-0.716726	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.372876
5.79157	-7.97558	-3.27415	-2.4536	-0.694371	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	9.06649
5.92868	-7.85941	-3.26182	-2.48954	-0.69259	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.769206
6.01657	-7.78278	-2.54435	-2.51739	-0.677241	5.9537	-7.7033	6	-7.75	2.72961	1.81974	10.3716
6.13035	-7.70128	-2.54974	-2.55382	-0.676677	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.176076
6.25888	-7.54874	-3.22501	-2.5289	-0.588513	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	54.5842
6.38919	-7.45464	-3.21973	-2.55684	-0.587499	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.291395
6.46632	-7.35277	-2.49201	-2.54443	-0.520351	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	27.6128
6.57831	-7.27494	-2.48868	-2.57197	-0.519727	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.126552
6.67178	-7.18305	-2.48179	-2.56765	-0.474138	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	12.9428
6.77194	-7.11143	-2.48446	-2.58896	-0.472632	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.720609
6.88984	-7.04094	-2.65301	-2.61423	-0.475512	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.812403
7.00093	-6.97113	-2.64833	-2.63605	-0.474309	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.418076
7.12417	-6.88029	-2.69512	-2.64006	-0.442699	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	5.00893
7.2525	-6.80809	-2.69902	-2.66315	-0.441851	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.286837
7.3638	-6.66631	-2.95093	-2.60335	-0.324042	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	62.4977
7.48578	-6.58709	-2.94578	-2.61737	-0.322735	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.510763
7.59185	-6.53956	-2.54439	-2.64434	-0.33793	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	4.51729
7.69971	-6.47607	-2.5395	-2.65954	-0.33702	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.362915
7.8618	-6.43669	-3.07407	-2.72144	-0.402987	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	30.6682
7.99854	-6.372	-3.07008	-2.73998	-0.402056	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.30309
8.05521	-6.26463	-1.99149	-2.67527	-0.27621	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	84.5433
8.15035	-6.21328	-1.99552	-2.68917	-0.275407	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.525617
8.28798	-6.07444	-2.61265	-2.62458	-0.159085	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	110.632
8.40682	-5.99943	-2.60736	-2.63097	-0.157623	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.615557
8.57403	-5.95009	-3.03363	-2.68443	-0.222992	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	22.1639
8.71696	-5.8727	-3.02423	-2.69418	-0.221453	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.70882
8.84848	-5.79123	-2.86152	-2.68802	-0.195537	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	3.17402
8.9849	-5.71939	-2.8597	-2.69684	-0.194294	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.499798
9.07456	-5.57718	-2.78318	-2.60591	-0.0485131	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	87.0143
9.18915	-5.50301	-2.78094	-2.60664	-0.0475051	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.415063
9.29243	-5.43711	-2.37214	-2.60454	-0.0404007	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	3.6846
9.39889	-5.36729	-2.36617	-2.60506	-0.039471	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.412564
9.46683	-5.22721	-2.058	-2.50647	0.110971	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	131.733
9.55444	-5.15728	-2.0653	-2.49901	0.111948	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.754064
9.70578	-4.97048	-3.33911	-2.42492	0.211561	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	93.5102
9.83556	-4.84559	-3.32851	-2.41079	0.213277	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0.767332
9.92308	-4.80157	-2.25801	-2.4229	0.180654	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	25.0018
10.0093	-4.71616	-2.25549	-2.41085	0.181942	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.631243
10.1291	-4.58117	-3.00018	-2.37457	0.222764	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	20.0467
10.2286	-4.47277	-2.99583	-2.36082	0.224484	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.73822
10.3039	-4.3193	-2.89284	-2.28956	0.30991	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	27.1054
10.4002	-4.1956	-2.88718	-2.27021	0.311351	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.618092
10.5142	-4.0991	-2.81342	-2.28386	0.265619	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	9.10995
10.6082	-3.97896	-2.81112	-2.26728	0.266891	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.463911
10.713	-3.873	-2.77363	-2.26821	0.243636	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	2.51651
10.8042	-3.75349	-2.76754	-2.25304	0.244724	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.381624
10.9024	-3.63038	-2.82475	-2.23885	0.24584	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.082239
10.9917	-3.50536	-2.82635	-2.22328	0.247234	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.55608
11.0306	-3.30756	-2.94607	-2.11336	0.389528	11.1095	-3.32648	11	-3.3	0.908632	2.72588	86.2167
11.1063	-3.16607	-2.94041	-2.08996	0.390775	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.439611
11.1518	-2.99925	-2.95365	-2.02571	0.453946	10.9851	-2.95299	11.1	-3	0.909905	2.72971	16.2321
11.2151	-2.85124	-2.94661	-1.99896	0.455064	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.411372
11.1813	-2.71298	-2.27744	-1.88283	0.591799	11.0233	-2.67356	11.15	-2.7	0	2.72847	86.4519
11.2092	-2.59117	-2.27705	-1.84773	0.593371	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.772544
11.2151	-2.41654	-2.75506	-1.76656	0.667329	11.2541	-2.42353	11.15	-2.4	0	2.72732	37.8022
11.2339	-2.26592	-2.75099	-1.72728	0.669088	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.654014
11.367	-2.11858	-2.84798	-1.82306	0.470098	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	159.989
11.3984	-1.96546	-2.84757	-1.79534	0.471393	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.322264
11.3113	-1.79606	-2.70297	-1.63383	0.671103	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	153.281
11.3103	-1.64652	-2.70137	-1.5944	0.67278	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.568004
11.3073	-1.51356	-2.52981	-1.55356	0.67838	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.729031
11.2982	-1.37364	-2.53341	-1.51485	0.679245	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.208118
11.237	-1.18259	-3.25463	-1.42	0.764016	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	43.8562
11.2019	-1.00639	-3.24623	-1.37627	0.765322	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.470939
11.0509	-0.893659	-2.9843	-1.19641	0.965365	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	129.852
10.9827	-0.742382	-2.98655	-1.14197	0.966225	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.171026
10.9297	-0.592054	-2.87203	-1.11046	0.934755	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	4.44525
10.8543	-0.452381	-2.87438	-1.05856	0.935044	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.0397524
10.6692	-0.354385	-3.48879	-0.882011	1.1268	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	168.248
10.5543	-0.222839	-3.48658	-0.825446	1.12698	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.0594313
10.4489	-0.189896	-2.06176	-0.709891	1.20433	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	57.0154
10.3595	-0.118947	-2.06056	-0.643267	1.20458	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0.0682772
10.212	-0.099208	-2.33695	-0.488823	1.33405	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	107.701
10.0924	-0.0431769	-2.34224	-0.414406	1.33467	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	0.162992
9.94848	0.00890801	-2.66007	-0.331837	1.34815	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	2.58375
9.80332	0.0513438	-2.66749	-0.256407	1.34869	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	0.22335
9.72076	0.0902667	-2.04396	-0.222864	1.28554	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	17.6543
9.60618	0.11119	-2.05139	-0.151511	1.28548	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.295088
9.47308	0.142686	-2.59974	-0.110543	1.23655	9.56225	0.148577	9.4	0.15	-2.72659	0	14.9912
9.3224	0.15337	-2.61226	-0.0414219	1.2365	9.25348	0.150166	9.25	0.15	-2.72658	0	0.532045
9.23158	0.198321	-2.66025	-0.0720129	1.05787	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	92.2876
9.06994	0.204194	-2.68512	-0.0129221	1.05626	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	2.16041
8.95143	0.24957	-2.81542	-0.0522754	0.856684	8.94634	0.26481	8.8	0.25	-2.72783	0	131.534
8.78057	0.253581	-2.84018	-0.00472244	0.854757	8.64483	0.254352	8.65	0.25	-2.7278	0	2.06143
8.62973	0.254551	-2.74161	0.0346258	0.836497	8.46866	0.251128	8.5	0.25	-2.72395	0	1.55561
8.46596	0.245426	-2.76121	0.0808231	0.835074	8.35775	0.250149	8.35	0.25	-2.72395	0	1.31436
8.29872	0.205823	-2.81954	0.171383	0.945938	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	43.5126
8.13423	0.174975	-2.83851	0.223106	0.944338	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	1.263
7.9567	0.151131	-3.81146	0.229493	0.838424	7.74678	0.154598	7.85	0.15	-3.9992	0	71.9735
7.75822	0.103616	-3.82721	0.270402	0.835255	7.63715	0.143302	7.65	0.15	-3.99916	0	1.78957
7.712	0.141377	-1.81705	0.223614	0.591005	7.61982	0.157052	7.55	0.15	-1.99868	0	311.925
7.60509	0.119724	-1.83825	0.251214	0.586326	7.43926	0.160393	7.45	0.15	-1.99866	0	3.22263
7.45156	0.0973291	-2.5666	0.256826	0.520134	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	45.938
7.30024	0.0592947	-2.58895	0.28358	0.516596	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	1.97591
7.17242	-0.0371761	-2.66477	0.402785	0.735504	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	236.277
7.02955	-0.0974515	-2.6794	0.441907	0.733391	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.926179
6.85356	-0.232706	-2.95429	0.559625	0.915932	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	238.543
6.72272	-0.322551	-2.95117	0.610971	0.917433	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.248509
6.59667	-0.440392	-2.90391	0.687633	0.976614	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	26.6169
6.48482	-0.545595	-2.89764	0.743509	0.979697	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.705644
6.37324	-0.735053	-3.44423	0.856879	1.10261	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	111.859
6.2652	-0.883294	-3.44341	0.92088	1.10708	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	1.43766
6.29154	-1.08476	-3.08715	1.104	1.35601	6.35624	-1.10001	6.35	-1.1	0	-2.99522	307.166
6.23999	-1.22759	-3.08934	1.1761	1.36094	6.36321	-1.25111	6.35	-1.25	0	-2.99519	1.74312
6.24167	-1.39169	-2.90616	1.29565	1.44106	6.30992	-1.40686	6.35	-1.4	0	-2.72817	37.1475
6.21847	-1.5503	-2.90759	1.37954	1.44599	6.35537	-1.55723	6.35	-1.55	0	-2.72817	2.07387
6.23751	-1.674	-2.46044	1.48561	1.48988	6.50996	-1.74616	6.35	-1.7	0	-2.72628	15.5975
6.24315	-1.81255	-2.46615	1.57151	1.49359	6.35448	-1.83673	6.35	-1.85	0	-2.72628	1.43541
6.21701	-1.96754	-2.6206	1.62518	1.44772	6.38849	-2.02257	6.35	-2	0	-2.73154	14.7166
6.24191	-2.11435	-2.62703	1.70865	1.45125	6.35078	-2.13767	6.35	-2.15	0	-2.73152	1.37201
6.21	-2.24744	-2.56487	1.7324	1.37671	6.28921	-2.27735	6.35	-2.3	0	-2.99503	26.6869
6.24531	-2.37731	-2.57704	1.80471	1.3793	6.33355	-2.43768	6.35	-2.45	0	-2.99503	1.25751
6.27888	-2.55336	-3.11629	1.86652	1.35841	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	7.63194
6.34649	-2.71978	-3.12903	1.94489	1.36117	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	1.46228
6.38457	-2.86152	-2.82588	1.99595	1.32617	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	5.65953
6.4622	-3.00459	-2.83635	2.07125	1.32747	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.804746
6.41374	-3.17364	-2.88609	1.98534	1.08748	6.70928	-3.32749	6.55	-3.25	0	-3.63617	216.39
6.49276	-3.32251	-2.90893	2.04745	1.08829	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.19307
6.45558	-3.51307	-3.44461	1.97024	0.87916	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	185.848
6.54455	-3.69162	-3.46122	2.02083	0.880074	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	1.36666
6.6409	-3.80111	-2.54018	2.10527	0.938031	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	27.4977
6.72636	-3.92606	-2.55641	2.1587	0.938406	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	1.73772
6.81284	-4.08768	-3.09218	2.1714	0.868029	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	28.1981
6.92014	-4.23041	-3.10786	2.22021	0.868126	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	1.15923
6.88959	-4.35744	-2.6086	2.11282	0.598467	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	223.278
6.9759	-4.48578	-2.62656	2.14705	0.598564	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	1.18941
7.02251	-4.65012	-3.09777	2.10792	0.467517	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	89.2818
7.11461	-4.79736	-3.10376	2.13396	0.467532	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	0.133212
7.20948	-4.96645	-3.48587	2.14247	0.43447	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	6.75951
7.31815	-5.1285	-3.49109	2.1667	0.434554	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	0.105299
7.34102	-5.26142	-3.06137	2.10657	0.276262	7.32687	-5.26205	7.4	-5.3	0.999994	-3	83.8931
7.42584	-5.39671	-3.07113	2.12088	0.276207	7.46174	-5.44979	7.45	-5.45	0.999999	-3	0.453784
7.50772	-5.51296	-2.64657	2.14699	0.298341	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	5.97186
7.59406	-5.63887	-2.65588	2.16402	0.298591	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	0.506836
7.6632	-5.76293	-2.54782	2.15823	0.253645	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	10.1265
7.74645	-5.88276	-2.55844	2.17257	0.253676	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	0.605327
7.81697	-6.01786	-2.73779	2.15507	0.191142	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	17.5545
7.90463	-6.14599	-2.74389	2.16611	0.191604	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0.238232
8.02439	-6.2933	-3.439	2.201	0.240802	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	19.3228
8.12891	-6.4335	-3.44244	2.21333	0.240999	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0.061869
8.17768	-6.52727	-2.25262	2.19794	0.185396	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	38.2815
8.2522	-6.62829	-2.2556	2.20822	0.185377	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0.0494323
8.30984	-6.78816	-2.89101	2.14016	0.0309416	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	141.092
8.39435	-6.92106	-2.89036	2.14161	0.0306058	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	0.230096
8.47801	-7.09676	-3.4399	2.10734	-0.0429342	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	29.4634
8.57207	-7.25737	-3.43594	2.1047	-0.0431714	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	0.0812735
8.67567	-7.36834	-2.73045	2.14511	0.0457019	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	38.5857
8.7534	-7.49065	-2.72173	2.14732	0.0456605	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.354307
8.83344	-7.62325	-3.02504	2.14254	0.0309466	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	3.31584
8.91163	-7.74736	-3.02014	2.14354	0.0303631	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	0.407937
8.9211	-7.8972	-2.75915	2.03859	-0.18882	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	198.886
8.98822	-8.03263	-2.76086	2.02799	-0.189192	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	0.327557
9.00619	-8.17188	-2.52442	1.9602	-0.304901	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	68.8745
9.05202	-8.29522	-2.51255	1.94278	-0.305389	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.523508
9.10916	-8.43079	-2.67346	1.93318	-0.290844	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	1.87026
9.15843	-8.5668	-2.66869	1.91701	-0.290943	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.12106
9.24561	-8.715	-3.11556	1.94708	-0.199743	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	46.1475
9.30917	-8.876	-3.11543	1.93648	-0.199189	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.22212
9.40261	-8.98505	-2.55533	1.99028	-0.076546	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	60.0803
9.46174	-9.11568	-2.56155	1.98636	-0.0763996	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.230419
9.4763	-9.29381	-3.1914	1.89873	-0.230506	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	116.789
9.52965	-9.44803	-3.1944	1.88779	-0.229838	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.175356
9.57582	-9.54703	-2.13608	1.89119	-0.201239	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	26.1127
9.61455	-9.66099	-2.13956	1.88061	-0.200797	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.115619
9.64279	-9.79428	-2.34453	1.85216	-0.232167	9.63311	-9.79216	9.65	-9.8	0	-2.73054	7.37698
9.67831	-9.91903	-2.34888	1.83938	-0.232334	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.248
9.71612	-10.0877	-3.15211	1.81901	-0.247813	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	14.5929
9.75422	-10.2412	-3.15292	1.80664	-0.247805	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.00579659
9.80079	-10.3941	-2.93675	1.80626	-0.224479	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	2.99811
9.83813	-10.5518	-2.93594	1.79417	-0.224163	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.082814
9.85258	-10.678	-2.43642	1.76581	-0.251967	9.8617	-10.6917	9.85	-10.7	0	-2.72718	7.94885
9.87841	-10.8108	-2.44196	1.75196	-0.252142	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.295984
9.85972	-10.9766	-2.69596	1.68021	-0.351614	9.75887	-10.887	9.85	-11	0	-2.72395	57.0848
9.87505	-11.1251	-2.69879	1.66092	-0.351625	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.0509908
9.86187	-11.2925	-2.88958	1.61031	-0.405311	9.87245	-11.316	9.85	-11.3	0	-2.73074	14.9273
9.86537	-11.4501	-2.88863	1.58774	-0.405603	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.0257962
9.86572	-11.601	-2.76285	1.56412	-0.408034	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.440063
9.86058	-11.7503	-2.75969	1.54091	-0.408687	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.122612
9.83064	-11.888	-2.73057	1.49266	-0.455553	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	10.4445
9.81685	-12.0225	-2.7343	1.46923	-0.456326	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.488711
9.66387	-12.1469	-2.21646	1.28803	-0.715659	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	335.809
9.62308	-12.2578	-2.21449	1.24709	-0.717035	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.566212
9.50451	-12.4555	-3.26315	1.15503	-0.802567	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	70.639
9.42215	-12.6097	-3.25926	1.10836	-0.804936	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	0.999399
9.26298	-12.7063	-3.02432	0.967583	-0.967806	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	97.2227
9.17039	-12.8229	-3.01486	0.917622	-0.968973	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0.571105
9.11822	-12.8854	-2.04531	0.866397	-0.966088	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	20.3943
9.03893	-12.9639	-2.05126	0.811505	-0.967528	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0.723366
8.82182	-13.0707	-3.01448	0.657613	-1.12831	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	230.385
8.68146	-13.1577	-3.00395	0.592169	-1.13122	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	1.48962
8.57201	-13.2243	-2.76584	0.534884	-1.13211	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	1.39085
8.44537	-13.2834	-2.77406	0.475414	-1.13438	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	1.33541
8.29224	-13.2413	-2.68713	0.302059	-1.31029	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	149.985
8.1576	-13.2677	-2.67859	0.233099	-1.31299	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	1.53127
8.05962	-13.2892	-2.10637	0.16794	-1.30168	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	7.05058
7.94009	-13.2975	-2.1186	0.0939185	-1.30342	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	1.02442
7.6943	-13.3256	-3.64298	0.0319164	-1.2909	7.57824	-13.1345	7.65	-13.25	-3.62957	0	42.5643
7.48929	-13.3172	-3.64732	-0.0423697	-1.29346	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.741209
7.3594	-13.3226	-2.75137	-0.0919738	-1.26198	7.33241	-13.2718	7.3	-13.25	-2.7301	0	16.9754
7.20491	-13.2955	-2.76118	-0.164135	-1.26383	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.956971
7.04936	-13.2958	-2.68729	-0.198689	-1.21411	6.97467	-13.1643	7	-13.25	-2.72703	0	12.0976
6.90323	-13.258	-2.69579	-0.266695	-1.21478	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.349613
6.71002	-13.2406	-3.17411	-0.288768	-1.15048	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	23.3736
6.54366	-13.1839	-3.17336	-0.35277	-1.15108	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.0843316
6.41013	-13.1102	-2.83901	-0.434668	-1.17771	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	4.89894
6.27057	-13.0398	-2.84111	-0.499397	-1.17759	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.0437507
6.11638	-13.0178	-2.75456	-0.494174	-1.07332	6.09711	-13.0021	6.1	-13	-2.73	0.910004	43.6624
5.9854	-12.9426	-2.75692	-0.552854	-1.07299	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	0.127375
5.82563	-12.9269	-2.95182	-0.514736	-0.930712	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	85.6475
5.6973	-12.8484	-2.95649	-0.562053	-0.930961	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	0.141232
5.57674	-12.7624	-2.75707	-0.619186	-0.940926	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	1.31379
5.45389	-12.6669	-2.76143	-0.672121	-0.941664	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.214978
